submission_id,LoadT_main,LoadT_submit,age,author,browser,chain,comments,deadend,description,endTime,experiment_id,generation,languages,os,reproduction,startDate,startTime,story_text,story_title,student_id,timeSpent,trial_number,trial_type
41,594,398,20,EK,Firefox,EWFWPj4o1p8ZCt02,,false,IteratedNarrationDemoPilot,1526975224628,IteratedNarrationDemo,4,German,Mac,"A guy died.\n",Tue May 22 2018 09:40:27 GMT+0200 (CEST),1526974827288,A guy died.,bartlett,972516,6.622333333333334,1,reproductionDemo
41,158,398,20,EK,Firefox,zTVqf2eVuvudYr2U,,false,IteratedNarrationDemoPilot,1526975224628,IteratedNarrationDemo,3,German,Mac,"In Iowa a couple had bees and plenty of them died.\n",Tue May 22 2018 09:40:27 GMT+0200 (CEST),1526974827288,In Iowa a couple had bees and plenty of them died.,bees,972516,6.622333333333334,2,reproductionDemo
41,156,398,20,EK,Firefox,TpRsYQawvOgHgCvv,,false,IteratedNarrationDemoPilot,1526975224628,IteratedNarrationDemo,2,German,Mac,"A woman, 66 years old seaked into an aiport in Chicago hiding her face without a passport or ticket. She planned to go to Kentucky, but missed the flight. therefore she stayed inside the aiport over night. The next day, january 15 2018 she took a flight to Heathrow, London. January 19 2018 she got arrested by british policemen for trespassing. ",Tue May 22 2018 09:40:27 GMT+0200 (CEST),1526974827288,"Woman 66 years old seaked in an Airport in chicago and sliped by security by hiding her face, without passport or boarding ticket. She tried to get on a flight to Kenntuky, but failed, she was sat down and stayed over night. The next day, janurary 15 2018 she got on an shuttel to the international Terminal and got on an flight to Heathrow, London, still without ticket or passport, where she was confined by british officers and on January 18 2018 send back to the US. She was sharged with theft and trespassing.",flight,972516,6.622333333333334,3,reproductionDemo
40,596,435,19,EK,Chrome,PM6mQ6QAln3h9o19,The third answer disappeared just as I was typing in...,false,IteratedNarrationDemoPilot,1526973176169,IteratedNarrationDemo,4,German and English,Windows,A 66 years old Woman was a bad ass because she got a flight for free.,Tue May 22 2018 09:04:53 GMT+0200 (Mitteleuropäische Sommerzeit),1526972693183,A 66 years old woman was a bad ass because she got a flight for free,flight,,8.049766666666667,1,reproductionDemo
40,405,435,19,EK,Chrome,dRK5o0pV4idS0LjH,The third answer disappeared just as I was typing in...,false,IteratedNarrationDemoPilot,1526973176169,IteratedNarrationDemo,3,German and English,Windows,"One of two men went to war, the other did not. He fought and thought he was dead, but he was not. When he went back home he discovered that he was dead.",Tue May 22 2018 09:04:53 GMT+0200 (Mitteleuropäische Sommerzeit),1526972693183,"One of two men went to war, the other did not. He fought and thought he was dead, but he was not. When he arrived home he discovered he was dead.",bartlett,,8.049766666666667,2,reproductionDemo
40,396,435,19,EK,Chrome,rmWM7yMYXBbASNFR,The third answer disappeared just as I was typing in...,false,IteratedNarrationDemoPilot,1526973176169,IteratedNarrationDemo,1,German and English,Windows,,Tue May 22 2018 09:04:53 GMT+0200 (Mitteleuropäische Sommerzeit),1526972693183,"In late December 2017, a couple in Iowa checked on their 50 beehives when they discovered a tragic incident. The hives had been overturned and hacked apart, the equipment had been thrown out of the shed and smashed. This destruction caused the death of half a million bees and approximately $60,000 in property damage. Nearly three weeks later, two boys (12 and 13 years old) were arrested who are allegedly responsible for the damage. The charges against them include criminal mischief, offenses to an agricultural animal facility, and burglary. Since they are still minors, they'll be charged in juvenile court where they face up to 10 years in prison and fines up to $10,000 if convicted.",bees,,8.049766666666667,3,reproductionDemo
39,716,596,21,EK,Firefox,zTVqf2eVuvudYr2U,,false,IteratedNarrationDemoPilot,1526972096356,IteratedNarrationDemo,2,German,Windows,In Iowa a couple had bees and plenty of them died.,Tue May 22 2018 08:45:15 GMT+0200,1526971515228,In late december in Iowa a couple discovered their bee hives to be heavily damaged. A court found a 12 and a 13 year old boy to be guilty. The damage they had caused was billed at 60k. A lot of bees dies and a lot of equipment was damaged. They were sentenced to 10 years plus a 10k fine.,bees,967355,9.685466666666667,1,reproductionDemo
39,544,596,21,EK,Firefox,jHjEtyTsDwMZZSFO,,false,IteratedNarrationDemoPilot,1526972096356,IteratedNarrationDemo,2,German,Windows,Two men from Egulac went on a hint at night. They saw a canoe with five man who wanted them to join a fight. The one man said he could not. He thought the other one was a ghost. The next day he died and something black came out of his mouth.,Tue May 22 2018 08:45:15 GMT+0200,1526971515228,Two men from Egulac went on a hunt at night. They heard noises at the river and went there because they thought there would be a war-party. At the river they saw canoes with five men in there who wanted them to join fighting in a war. One man told the other that he couldn't go because than no one of his relatives would know where he went so only one man joined the fight although he had no arrows himself. This man was shot in the fight and brought back to his hometown where he told his story that he killed many and many others were killed but that he himself did not felt being shot. He thought that the men he went with and brought him back were ghosts. the next day he died and something black came out of his mouth. ,bartlett,967355,9.685466666666667,2,reproductionDemo
39,605,596,21,EK,Firefox,M70CZo6QAYLGPNiE,,false,IteratedNarrationDemoPilot,1526972096356,IteratedNarrationDemo,3,German,Windows,On January 14th a woman (66 years old) came to the chicago airport and wanted to get a flight to conneticut. But she had to wait at the airport and at the next day she got a flight to London Heathrow. At January 18th she arrived back to the United States.,Tue May 22 2018 08:45:15 GMT+0200,1526971515228,"On january 14th, a woman (66 years old) sneaked into ohera airport in chicago and tried to get onto a plane to connecticut. She got failed and had to sit down at the airport. She stayed overnight and took the shuttle to the international aiport on the next day. Then she took a plane to Heathrow airport all without a passport and boarding pass but got caught by customs in London. She arrived back in the United States on January 18th.",flight,967355,9.685466666666667,3,reproductionDemo
38,234,453,27,EK,Chrome,QDPZfpV5QqWAEDme,,false,IteratedNarrationDemoPilot,1526938174903,IteratedNarrationDemo,1,Russian,Mac,"A woman (66 years old) took flight from Chicago to London on 15th of January, 2018 without a ticket and a passport. She sneaked to the airport of Chicago a day before and tried to take a flight to Connecticut but failed. She spent a night at the Airport and day after a flight to London where was caught and sent back to US where was sentenced.",Mon May 21 2018 23:19:47 GMT+0200 (CEST),1526937587055,"On January 15, 2018, a woman (66 years old) without a ticket and passport slipped through airport security and took a flight from Chicago to London. The woman entered Chicago O’Hare International Airport on January 14. First, she hid her face with her hair and passed two Transportation Security Administration officers who were controlling other passenger’s boarding passes. After she was screened, she wanted to board a flight to Connecticut but failed. When the woman tried to sneak past the gate agent, she was stopped and directed to sit down. She stayed overnight at the airport and rode a shuttle bus to the international gate the next day, even though a passport and plane ticket are required to board the shuttle. She then entered a plane to Heathrow Airport (London), where she was detained by British customs officials. She arrived back in the United States on January 18. The woman is charged with theft and misdemeanor for trespassing.",flight,971346,9.797466666666667,1,reproductionDemo
38,490,453,27,EK,Chrome,Mcph9OnQjLdMoM4Y,,false,IteratedNarrationDemoPilot,1526938174903,IteratedNarrationDemo,2,Russian,Mac,"In December 2017 a couple found their beehives to be broken. Half of a million bees were dead. Overall damage costs 60, 000 dollars. Later two teenagers were found (12 and 13 years old). If sentenced, they will have to spend in prison 8 years and pay 10,000 dollars.",Mon May 21 2018 23:19:47 GMT+0200 (CEST),1526937587055,"In late December 2017 a couple in Iowa checked on their 50 beehives. They then discovered a tragic thing. The hives had been broken apart and throughn out of the shed. This destruction caused the death of half a million bees and a damage of over $60,000. Later two boys (12 and 13 years old) were arrested for probably being guilty.\nAs they are still juvenile, they will face a penalty of 8 years in prison and a fine of up to 10,000$ if convicted.",bees,971346,9.797466666666667,2,reproductionDemo
38,520,453,27,EK,Chrome,MSBq5bINaoNLXgFq,,false,IteratedNarrationDemoPilot,1526938174903,IteratedNarrationDemo,3,Russian,Mac,the young one dies they crossed young and the old hung,Mon May 21 2018 23:19:47 GMT+0200 (CEST),1526937587055,"the young one dies\nthey crossed \nyoung and old hung",bartlett,971346,9.797466666666667,3,reproductionDemo
37,427,107,23,EK,Safari,awGXzCdrrzzleRhM,,false,IteratedNarrationDemoPilot,1526937984789,IteratedNarrationDemo,2,German,Mac,"A 66 year old woman who had been at the airport since January 14th, slipped through airport control on January 15th. She took a flight from Chicago to London after having tried to get on a flight to Connecticut. ",Mon May 21 2018 23:19:49 GMT+0200 (CEST),1526937589359,"On January 15th 2018, a woman (66 years old) slipped through the airport control and took a flight from Chicago to London. She entered the Airport on January 14th. First she hid her head behind her hair and passed two Airport Transportation Security Officers. \nShe tried to board a flight to Connecticut but could not. And somehow she landed up in that plane to London. Upon arrival she got taken into custody and is charged for theft and mischief.",flight,974359,6.5905,1,reproductionDemo
37,425,107,23,EK,Safari,E3xtzZeyvDyVkvah,,false,IteratedNarrationDemoPilot,1526937984789,IteratedNarrationDemo,1,German,Mac,"A couple in Iowa checked on their beehives in 2017, when they discovered a drastic damage to them. Half a million bees had died, hives were damaged and equipment had been broken. Two boys, 12 and 13 years old were arrested. They faced juvenile court and 10 years of prison could await them.",Mon May 21 2018 23:19:49 GMT+0200 (CEST),1526937589359,"In late December 2017, a couple in Iowa checked on their 50 beehives when they discovered a tragic incident. The hives had been overturned and hacked apart, the equipment had been thrown out of the shed and smashed. This destruction caused the death of half a million bees and approximately $60,000 in property damage. Nearly three weeks later, two boys (12 and 13 years old) were arrested who are allegedly responsible for the damage. The charges against them include criminal mischief, offenses to an agricultural animal facility, and burglary. Since they are still minors, they'll be charged in juvenile court where they face up to 10 years in prison and fines up to $10,000 if convicted.",bees,974359,6.5905,2,reproductionDemo
37,431,107,23,EK,Safari,EWFWPj4o1p8ZCt02,,false,IteratedNarrationDemoPilot,1526937984789,IteratedNarrationDemo,3,German,Mac,A guy died.,Mon May 21 2018 23:19:49 GMT+0200 (CEST),1526937589359,A guy died,bartlett,974359,6.5905,3,reproductionDemo
36,564,154,,EK,Chrome,PM6mQ6QAln3h9o19,,false,IteratedNarrationDemoPilot,1526937167581,IteratedNarrationDemo,3,,Windows,A 66 years old woman was a bad ass because she got a flight for free,Mon May 21 2018 23:11:15 GMT+0200 (W. Europe Daylight Time),1526937075052,A 66 years old woman was a bad ass because her flight was for free.,flight,,1.54215,1,reproductionDemo
36,159,154,,EK,Chrome,sB0AcJDILazWCdZC,,false,IteratedNarrationDemoPilot,1526937167581,IteratedNarrationDemo,1,,Windows,,Mon May 21 2018 23:11:15 GMT+0200 (W. Europe Daylight Time),1526937075052,"In late December 2017, a couple in Iowa checked on their 50 beehives when they discovered a tragic incident. The hives had been overturned and hacked apart, the equipment had been thrown out of the shed and smashed. This destruction caused the death of half a million bees and approximately $60,000 in property damage. Nearly three weeks later, two boys (12 and 13 years old) were arrested who are allegedly responsible for the damage. The charges against them include criminal mischief, offenses to an agricultural animal facility, and burglary. Since they are still minors, they'll be charged in juvenile court where they face up to 10 years in prison and fines up to $10,000 if convicted.",bees,,1.54215,2,reproductionDemo
36,151,154,,EK,Chrome,EWFWPj4o1p8ZCt02,,false,IteratedNarrationDemoPilot,1526937167581,IteratedNarrationDemo,2,,Windows,A guy died,Mon May 21 2018 23:11:15 GMT+0200 (W. Europe Daylight Time),1526937075052,A guy died,bartlett,,1.54215,3,reproductionDemo
35,531,460,20,EK,Chrome,Ia1ppaRlEpIyBGIK,10 min? it was just 1 min or did I do something wrong..?,false,IteratedNarrationDemoPilot,1526936721922,IteratedNarrationDemo,4,albanian,Windows,Something with bees.,Mon May 21 2018 23:01:57 GMT+0200 (Mitteleuropäische Sommerzeit),1526936517389,Something with bees.,bees,968099,3.4088833333333333,1,reproductionDemo
35,183,460,20,EK,Chrome,MSBq5bINaoNLXgFq,10 min? it was just 1 min or did I do something wrong..?,false,IteratedNarrationDemoPilot,1526936721922,IteratedNarrationDemo,2,albanian,Windows,"the young one dies\nthey crossed \nyoung and old hung",Mon May 21 2018 23:01:57 GMT+0200 (Mitteleuropäische Sommerzeit),1526936517389,"Two men from egulac, one young , one old hung out by a river when a war-canoe crossed. first hiding, they were approached by the by passers and were asked whether they wanted to join to make war to the people by the river. the old one refused, the young one joined. At the battle, many were killed, young one was hit but he did not feel sick. Something with ghosts happened too, so they went back to the town were the young guy, to the surprise of everyone, suddendly dies.",bartlett,968099,3.4088833333333333,2,reproductionDemo
35,322,460,20,EK,Chrome,PM6mQ6QAln3h9o19,10 min? it was just 1 min or did I do something wrong..?,false,IteratedNarrationDemoPilot,1526936721922,IteratedNarrationDemo,2,albanian,Windows,A 66 years old woman was a bad ass because her flight was for free.,Mon May 21 2018 23:01:57 GMT+0200 (Mitteleuropäische Sommerzeit),1526936517389,A 66 year old woman is a bad ass bc she was flying for free.,flight,968099,3.4088833333333333,3,reproductionDemo
34,813,657,20,EK,Chrome,Ia1ppaRlEpIyBGIK,,false,IteratedNarrationDemoPilot,1526935570764,IteratedNarrationDemo,3,German,Windows,Something with bees.,Mon May 21 2018 22:37:33 GMT+0200 (Mitteleuropäische Sommerzeit),1526935053491,Something with bees.,bees,973101,8.621216666666667,1,reproductionDemo
34,435,657,20,EK,Chrome,M70CZo6QAYLGPNiE,,false,IteratedNarrationDemoPilot,1526935570764,IteratedNarrationDemo,2,German,Windows,"On january 14th, a woman (66 years old) sneaked into ohera airport in chicago and tried to get onto a plane to connecticut. She got failed and had to sit down at the airport. She stayed overnight and took the shuttle to the international aiport on the next day. Then she took a plane to Heathrow airport all without a passport and boarding pass but got caught by customs in London. She arrived back in the United States on January 18th.",Mon May 21 2018 22:37:33 GMT+0200 (Mitteleuropäische Sommerzeit),1526935053491,"On january 14, a woman(66) sneaked by the passport control in ohera airport in chicago and tried to get into a plane to connecticut but failed, e.g. had to sit down and wait - but she stayed at the airport overnight and took the shuttle to the international part of the airport - all without passport and boarding pass. finally she got onto a plane to heathrow but got caught by customs in london. She was sent back on  the 18th",flight,973101,8.621216666666667,2,reproductionDemo
34,572,657,20,EK,Chrome,dRK5o0pV4idS0LjH,,false,IteratedNarrationDemoPilot,1526935570764,IteratedNarrationDemo,2,German,Windows,"One of two men went to war, the other did not. He fought and thought he was dead, but he was not. When he arrived home he discovered he was dead.",Mon May 21 2018 22:37:33 GMT+0200 (Mitteleuropäische Sommerzeit),1526935053491,"One of two men went to war, the other did not.\nHe fought and thought he was dead, but he was not.\nWhen he went home to tell his story, they discovered he was dead after all.",bartlett,973101,8.621216666666667,3,reproductionDemo
33,NA,598,20,EK,Safari,awGXzCdrrzzleRhM,"I messed up the last one.. I somehow managed to hit a wrong button and therefor wasn't able to type in the reproduction of the last ""story"". \nI do apologize! :(",false,IteratedNarrationDemoPilot,1526935227479,IteratedNarrationDemo,1,German,Mac,"On January 15th 2018, a woman (66 years old) slipped through the airport control and took a flight from Chicago to London. She entered the Airport on January 14th. First she hid her head behind her hair and passed two Airport Transportation Security Officers. \nShe tried to board a flight to Connecticut but could not. And somehow she landed up in that plane to London. Upon arrival she got taken into custody and is charged for theft and mischief.",Mon May 21 2018 22:18:34 GMT+0200 (CEST),1526933914477,"On January 15, 2018, a woman (66 years old) without a ticket and passport slipped through airport security and took a flight from Chicago to London. The woman entered Chicago O’Hare International Airport on January 14. First, she hid her face with her hair and passed two Transportation Security Administration officers who were controlling other passenger’s boarding passes. After she was screened, she wanted to board a flight to Connecticut but failed. When the woman tried to sneak past the gate agent, she was stopped and directed to sit down. She stayed overnight at the airport and rode a shuttle bus to the international gate the next day, even though a passport and plane ticket are required to board the shuttle. She then entered a plane to Heathrow Airport (London), where she was detained by British customs officials. She arrived back in the United States on January 18. The woman is charged with theft and misdemeanor for trespassing.",flight,972460,21.883366666666667,1,reproductionDemo
33,693,598,20,EK,Safari,Mcph9OnQjLdMoM4Y,"I messed up the last one.. I somehow managed to hit a wrong button and therefor wasn't able to type in the reproduction of the last ""story"". \nI do apologize! :(",false,IteratedNarrationDemoPilot,1526935227479,IteratedNarrationDemo,1,German,Mac,"In late December 2017 a couple in Iowa checked on their 50 beehives. They then discovered a tragic thing. The hives had been broken apart and throughn out of the shed. This destruction caused the death of half a million bees and a damage of over $60,000. Later two boys (12 and 13 years old) were arrested for probably being guilty.\nAs they are still juvenile, they will face a penalty of 8 years in prison and a fine of up to 10,000$ if convicted.",Mon May 21 2018 22:18:34 GMT+0200 (CEST),1526933914477,"In late December 2017, a couple in Iowa checked on their 50 beehives when they discovered a tragic incident. The hives had been overturned and hacked apart, the equipment had been thrown out of the shed and smashed. This destruction caused the death of half a million bees and approximately $60,000 in property damage. Nearly three weeks later, two boys (12 and 13 years old) were arrested who are allegedly responsible for the damage. The charges against them include criminal mischief, offenses to an agricultural animal facility, and burglary. Since they are still minors, they'll be charged in juvenile court where they face up to 10 years in prison and fines up to $10,000 if convicted.",bees,972460,21.883366666666667,2,reproductionDemo
33,556,598,20,EK,Safari,Qe6mD85OKrD9r1Z3,"I messed up the last one.. I somehow managed to hit a wrong button and therefor wasn't able to type in the reproduction of the last ""story"". \nI do apologize! :(",false,IteratedNarrationDemoPilot,1526935227479,IteratedNarrationDemo,2,German,Mac,,Mon May 21 2018 22:18:34 GMT+0200 (CEST),1526933914477,"Two men in Egulac hear war cries so they hide suspecting a war party. Than five canoes come up the stream and ane comes two them with five men and they ask if they want to come with them. The first of the hiding men says he has no arrow, when the other say there are arrows in the canoe he replies thet his family does not know where he is and might die in a fight, so he suggest his companion to do. So the companion goes with the canoe people and the first one returns home.\nSo the canoes go up stream to a town and the town people come down to the river and they fight. One of the peaple says to the new guy that they need to return because an indian guy fell. The new guy suddenly suspects that they are ghosts and he thinks he was shot but does not feel sick.\nSo he returns to his village and tells the story, that he fought with ghosts and many men fell on both sides and he was shot but does not feel it.\nWhen the next morning comes he spits up a dark fluid and dies. ",bartlett,972460,21.883366666666667,3,reproductionDemo
32,612,584,-8,EK,Chrome,UVR5azYWUdQIdNjI,,false,IteratedNarrationDemoPilot,1526935144956,IteratedNarrationDemo,1,,Windows,"December 2017\n50 beehives\n60000$\n12 and 13 years old\n10000$\n10 years\n",Mon May 21 2018 22:20:35 GMT+0200 (Mitteleuropäische Sommerzeit),1526934035450,"In late December 2017, a couple in Iowa checked on their 50 beehives when they discovered a tragic incident. The hives had been overturned and hacked apart, the equipment had been thrown out of the shed and smashed. This destruction caused the death of half a million bees and approximately $60,000 in property damage. Nearly three weeks later, two boys (12 and 13 years old) were arrested who are allegedly responsible for the damage. The charges against them include criminal mischief, offenses to an agricultural animal facility, and burglary. Since they are still minors, they'll be charged in juvenile court where they face up to 10 years in prison and fines up to $10,000 if convicted.",bees,000007,18.491766666666667,1,reproductionDemo
32,592,584,-8,EK,Chrome,cszKw2w5ar5kP14z,,false,IteratedNarrationDemoPilot,1526935144956,IteratedNarrationDemo,1,,Windows,"On January 15\n2018\nA woman (66 years old)\nFlight from Chicago to London\nChicago O’Hare International Airport \nOn January 14\nConnecticut Heathrow Airport (London)\nUnited States\nJanuary 18",Mon May 21 2018 22:20:35 GMT+0200 (Mitteleuropäische Sommerzeit),1526934035450,"On January 15, 2018, a woman (66 years old) without a ticket and passport slipped through airport security and took a flight from Chicago to London. The woman entered Chicago O’Hare International Airport on January 14. First, she hid her face with her hair and passed two Transportation Security Administration officers who were controlling other passenger’s boarding passes. After she was screened, she wanted to board a flight to Connecticut but failed. When the woman tried to sneak past the gate agent, she was stopped and directed to sit down. She stayed overnight at the airport and rode a shuttle bus to the international gate the next day, even though a passport and plane ticket are required to board the shuttle. She then entered a plane to Heathrow Airport (London), where she was detained by British customs officials. She arrived back in the United States on January 18. The woman is charged with theft and misdemeanor for trespassing.",flight,000007,18.491766666666667,2,reproductionDemo
32,585,584,-8,EK,Chrome,dRK5o0pV4idS0LjH,,false,IteratedNarrationDemoPilot,1526935144956,IteratedNarrationDemo,1,,Windows,"One of two men went to war, the other did not.\nHe fought and thought he was dead, but he was not.\nWhen he went home to tell his story, they discovered he was dead after all.",Mon May 21 2018 22:20:35 GMT+0200 (Mitteleuropäische Sommerzeit),1526934035450,"One night two young men from Egulac went down to the river to hunt seals, and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to the them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people"". One of the young men said: ""I have no arrows"". ""Arrows are in the canoe"", they said. ""I will not go along. I might be killed. My relatives do not know where I have gone. But you"", he said, turning to the other, ""may go with them."" So one of the young men went, but the other returned home. And the warriors went on up the river to a town on the other side of Kalama. The people came down to the water, and they began to fight, and many were killed. But presently the young man heard one of the warriors say: ""Quick, let us go home: that Indian has been hit"". Now he thought: ""Oh, they are ghosts"". He did not feel sick, but they said he had been shot. So the canoes went back to Egulac, and the young man went ashore to his house, and made a fire. And he told everybody and said: ""Behold I accompanied the ghosts, and we went to fight. Many of our fellows were killed, and many of those who attacked us were killed. They said I was hit, and I did not feel sick"". He told it all, and then he became quiet. When the sun rose he fell down. Something black came out of his mouth. His face became contorted. The people jumped up and cried. He was dead.",bartlett,000007,18.491766666666667,3,reproductionDemo
31,552,920,21,EK,Chrome,jHjEtyTsDwMZZSFO,,false,IteratedNarrationDemoPilot,1526934824529,IteratedNarrationDemo,1,German,Windows,Two men from Egulac went on a hunt at night. They heard noises at the river and went there because they thought there would be a war-party. At the river they saw canoes with five men in there who wanted them to join fighting in a war. One man told the other that he couldn't go because than no one of his relatives would know where he went so only one man joined the fight although he had no arrows himself. This man was shot in the fight and brought back to his hometown where he told his story that he killed many and many others were killed but that he himself did not felt being shot. He thought that the men he went with and brought him back were ghosts. the next day he died and something black came out of his mouth. ,Mon May 21 2018 22:20:31 GMT+0200 (Mitteleuropäische Sommerzeit),1526934031628,"One night two young men from Egulac went down to the river to hunt seals, and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to the them. There were five men in the canoe, and they said: ""What do you think? We wish to take you along. We are going up the river to make war on the people"". One of the young men said: ""I have no arrows"". ""Arrows are in the canoe"", they said. ""I will not go along. I might be killed. My relatives do not know where I have gone. But you"", he said, turning to the other, ""may go with them."" So one of the young men went, but the other returned home. And the warriors went on up the river to a town on the other side of Kalama. The people came down to the water, and they began to fight, and many were killed. But presently the young man heard one of the warriors say: ""Quick, let us go home: that Indian has been hit"". Now he thought: ""Oh, they are ghosts"". He did not feel sick, but they said he had been shot. So the canoes went back to Egulac, and the young man went ashore to his house, and made a fire. And he told everybody and said: ""Behold I accompanied the ghosts, and we went to fight. Many of our fellows were killed, and many of those who attacked us were killed. They said I was hit, and I did not feel sick"". He told it all, and then he became quiet. When the sun rose he fell down. Something black came out of his mouth. His face became contorted. The people jumped up and cried. He was dead.",bartlett,967870,13.215016666666667,1,reproductionDemo
31,462,920,21,EK,Chrome,Ia1ppaRlEpIyBGIK,,false,IteratedNarrationDemoPilot,1526934824529,IteratedNarrationDemo,2,German,Windows,Something with bees.,Mon May 21 2018 22:20:31 GMT+0200 (Mitteleuropäische Sommerzeit),1526934031628,Something with bees.,bees,967870,13.215016666666667,2,reproductionDemo
31,214,920,21,EK,Chrome,T9rW6dMkebpykX60,,false,IteratedNarrationDemoPilot,1526934824529,IteratedNarrationDemo,1,German,Windows,On the 15th of January 2018 a 66-year old woman slipped through airport control and got from the USA to London Heathrow without ticket or passport. She went to the airport a day before and tried to get to Conneticut but failed. She somehow managed to get on the plane to London and was found there by British officials who sent her back on the 18th. She gets now judged for her illegal trespassing and flighing without a ticket.,Mon May 21 2018 22:20:31 GMT+0200 (Mitteleuropäische Sommerzeit),1526934031628,"On January 15, 2018, a woman (66 years old) without a ticket and passport slipped through airport security and took a flight from Chicago to London. The woman entered Chicago O’Hare International Airport on January 14. First, she hid her face with her hair and passed two Transportation Security Administration officers who were controlling other passenger’s boarding passes. After she was screened, she wanted to board a flight to Connecticut but failed. When the woman tried to sneak past the gate agent, she was stopped and directed to sit down. She stayed overnight at the airport and rode a shuttle bus to the international gate the next day, even though a passport and plane ticket are required to board the shuttle. She then entered a plane to Heathrow Airport (London), where she was detained by British customs officials. She arrived back in the United States on January 18. The woman is charged with theft and misdemeanor for trespassing.",flight,967870,13.215016666666667,3,reproductionDemo
30,NA,904,21,EK,Firefox,CmCWT6nZKQ4BPSq7,,false,IteratedNarrationDemoPilot,1526934804784,IteratedNarrationDemo,1,german,Windows,"couple from Iowah, with 50 bee hives.\nOne day the hieves where distroyed.\nTow kids where arrested one week later, 12 and 13 years old.\ncharges where burglary, destruction of propertie\nbecause they are underage they could face 10 years in prison and fiens up to 10.000 dollar",Mon May 21 2018 22:07:29 GMT+0200,1526933249426,"In late December 2017, a couple in Iowa checked on their 50 beehives when they discovered a tragic incident. The hives had been overturned and hacked apart, the equipment had been thrown out of the shed and smashed. This destruction caused the death of half a million bees and approximately $60,000 in property damage. Nearly three weeks later, two boys (12 and 13 years old) were arrested who are allegedly responsible for the damage. The charges against them include criminal mischief, offenses to an agricultural animal facility, and burglary. Since they are still minors, they'll be charged in juvenile court where they face up to 10 years in prison and fines up to $10,000 if convicted.",bees,974358,25.922633333333334,1,reproductionDemo
30,NA,904,21,EK,Firefox,TpRsYQawvOgHgCvv,,false,IteratedNarrationDemoPilot,1526934804784,IteratedNarrationDemo,1,german,Windows,"Woman 66 years old seaked in an Airport in chicago and sliped by security by hiding her face, without passport or boarding ticket. She tried to get on a flight to Kenntuky, but failed, she was sat down and stayed over night. The next day, janurary 15 2018 she got on an shuttel to the international Terminal and got on an flight to Heathrow, London, still without ticket or passport, where she was confined by british officers and on January 18 2018 send back to the US. She was sharged with theft and trespassing.",Mon May 21 2018 22:07:29 GMT+0200,1526933249426,"On January 15, 2018, a woman (66 years old) without a ticket and passport slipped through airport security and took a flight from Chicago to London. The woman entered Chicago O’Hare International Airport on January 14. First, she hid her face with her hair and passed two Transportation Security Administration officers who were controlling other passenger’s boarding passes. After she was screened, she wanted to board a flight to Connecticut but failed. When the woman tried to sneak past the gate agent, she was stopped and directed to sit down. She stayed overnight at the airport and rode a shuttle bus to the international gate the next day, even though a passport and plane ticket are required to board the shuttle. She then entered a plane to Heathrow Airport (London), where she was detained by British customs officials. She arrived back in the United States on January 18. The woman is charged with theft and misdemeanor for trespassing.",flight,974358,25.922633333333334,2,reproductionDemo
