"LoadT_main","LoadT_submit","age","assess","author","browser","chain","deadend","description","education","endTime","enjoyment","experiment_id","familiar","gender","generation","languages","os","reproduction","startDate","startTime","story_text","story_title","timeSpent","trial_number","trial_type","id"
769,1210,21,"Yes","ЕК","Chrome","k7ifG1tVVLsAe9oc","false","IteratedNarration_Main-inLab",2,1544039570564,1,"IteratedNarration_Main-inLab","No","Female",4,"English","Mac","Police in Indonesia while doing routine checks found exotic birds stuffed into pipes that were closed at both ends.  Wildlife traffickers are suspected of this crime.  There isn't enough evidence yet, but if caught, they will face up to 9 years in prison and high fines.","Wed Dec 05 2018 11:43:17 GMT-0800 (Pacific Standard Time)",1544038997624,"Police in Indonesia when doing a usual cargo check found exotic birds stuffed into pipes that were closed on both ends. Wildlife traffickers are suspected of this crime, because their inconsistent testimonies. If charged, they'll face 9 years in prison and many, many dollars in fines.","smuggler_jail",9.549,5,"reproduction",56
2293,1595,20,"Confused","ЕК","Chrome","ZRijtTK8G3qN0nlr","false","IteratedNarration_Main-inLab",2,1544041978391,1,"IteratedNarration_Main-inLab","No","Female",4,"English","Linux","A man and woman are suspected to be involved in a crime, including fraudulent fine bills, which were sent to various people, causing them to wrongly pay large sums of money. However, there is not presently sufficient evidence to confirm their guilt.","Wed Dec 05 2018 12:17:03 GMT-0800 (Pacific Standard Time)",1544041023504,"Recently, an email was released that convinced people they needed to pay a fine.  These people paid a lot of money.  The email appeared to come from a reputable law firm, but the firm reports that it was a hoax.  Now, a man and a woman are suspected to have been involved in the crime, because they appear in camera footage that connects them with the crime.  However, usage of the footage is controversial, since the footage is blurry and it's hard to tell who is in the video.","scam_free",15.9147833333333,1,"reproduction",57
1922,1595,20,"Confused","ЕК","Chrome","HuNoEaqPVE4NT9sZ","false","IteratedNarration_Main-inLab",2,1544041978391,1,"IteratedNarration_Main-inLab","No","Female",4,"English","Linux","Two teenage boys have been arrested under suspicion of vandalizing a couple's beehive. This action caused the death of millions of bees. These boys have not yet been charged with the crime.","Wed Dec 05 2018 12:17:03 GMT-0800 (Pacific Standard Time)",1544041023504,"Late last year, a couple's garage and beehives were vandalized.  Over half a million bees died.  Two teenage boys have been arrested in conjunction with the crime, but they haven't been charged yet.","bees_jail",15.9147833333333,2,"reproduction",57
1587,1595,20,"Confused","ЕК","Chrome","KxzDREQps7SE6zTu","false","IteratedNarration_Main-inLab",2,1544041978391,1,"IteratedNarration_Main-inLab","No","Female",4,"English","Linux","Following a man-made fire in Bavaria, Germany, a black shirt constituted sufficient evidence to lead the police to the arsonist guilty of causing it. However, it is unclear whether this finding was the result of the monetary prize that the police offered in exchange for evidence relating to the case.","Wed Dec 05 2018 12:17:03 GMT-0800 (Pacific Standard Time)",1544041023504,"There was a fire in Bavaria Germany. Police put out a monetary prize for any tips on the case. They ended up finding a black shirt that led to the culprit. But, they don't  know if the money helped them find the black shirt.","arson_jail",15.9147833333333,3,"reproduction",57
1268,1595,20,"Confused","ЕК","Chrome","k7ifG1tVVLsAe9oc","true","IteratedNarration_Main-inLab",2,1544041978391,1,"IteratedNarration_Main-inLab","No","Female",5,"English","Linux","In Indonesia, the maximum penalty for stuffing exotic birds into pipes is heavy fines and 9 years in prison. When an incidence of such a crime occurred, the police suspected that wildlife traffickers were responsible for the crime.","Wed Dec 05 2018 12:17:03 GMT-0800 (Pacific Standard Time)",1544041023504,"Police in Indonesia while doing routine checks found exotic birds stuffed into pipes that were closed at both ends.  Wildlife traffickers are suspected of this crime.  There isn't enough evidence yet, but if caught, they will face up to 9 years in prison and high fines.","smuggler_jail",15.9147833333333,4,"reproduction",57
1334,1595,20,"Confused","ЕК","Chrome","LTvUff3lJXTC8ysc","false","IteratedNarration_Main-inLab",2,1544041978391,1,"IteratedNarration_Main-inLab","No","Female",1,"English","Linux","There are allegations against Professor Jim Smith of Neuroscience at Corsen University that he is guilty of sexual harassment. Evidence against him includes the testament of over 100 of his students against his character, as well as the stories of 11 women. Accusations against him include that he forced students to come to his house for private meetings, commented on his female students' appearance, and hosted hot tub parties that included nudity. If found guilty, he faces fines and potential firing.","Wed Dec 05 2018 12:17:03 GMT-0800 (Pacific Standard Time)",1544041023504,"A professor in the Neuroscience department at Corsen University has been accused of sexual harassment. 11 women, all of them former graduate students in the department, have come forward with stories about Prof. Jim Smith. The list of allegations against Smith includes frequently commenting on women's appearance, forcing students to have meetings with him in his private home, and hosting several hot-tub parties that included nudity, which students were present at. Witnesses also claim that it was well-known that Smith engaged in a series of quid pro quo sexual relationships with his female graduate students. An independent investigation by an external law firm was commissioned. If found guilty of sexual harassment, Smith may be suspended for an indefinite amount of time or even fired, a rarity for tenured professors. The report by the official investigation is based on testimony about his character by over 100 of his current and former students, and indicates that Smith clearly showed a pattern of predatory behavior.","professor_jail",15.9147833333333,5,"reproduction",57
1632,1422,18,"Yes","ЕК","Chrome","0pAib2pGE31qYJPY","false","IteratedNarration_Main-inLab",2,1544118368246,1,"IteratedNarration_Main-inLab","No","Female",2,"English, Chinese","Mac","Beginning in April 2018, there have been a series of arson crimes occurring in Germany. The damage caused by these crimes have amounted to nearly $450,000. Recently, the police have been offering rewards of up to $6000 per tip given, resulting in more clues. Though the police have found certain evidence linking one man to the crimes, they are unsure if this evidence - a uniquely labeled shirt- is enough to convict him.","Thu Dec 06 2018 09:36:41 GMT-0800 (Pacific Standard Time)",1544117801321,"Since mid-April 2018, a region in Bavaria, Germany, has faced a problem of arson.  Many fires have been started by arsonists lighting up trash cans and other objects near people's houses, with damages around $450,000.  Nothing happened until police offered a reward of $6000 for every tip.  Police have found a critical clue--a crumpled-up black shirt bearing a unique design, found near one of the crime scenes--that connects a certain man with the crime.  However, they're not sure if the evidence is strong enough to convict him.","arson_free",9.44875,1,"reproduction",58
1765,1422,18,"Yes","ЕК","Chrome","O5iaLfQTRMjro4Xr","false","IteratedNarration_Main-inLab",2,1544118368246,1,"IteratedNarration_Main-inLab","No","Female",1,"English, Chinese","Mac","A neuroscience professor, Jim Smith has been accused of the sexual harassment. 11 women who were his former graduate students came forward with stories. He would do things such as force students to have meetings with him in his home, host hot-tub parties, and comment on the girls' appearances. If the professor is found guilty of sexual harassment, he will either be suspended for a long period of time or fired.","Thu Dec 06 2018 09:36:41 GMT-0800 (Pacific Standard Time)",1544117801321,"A professor in the Neuroscience department at Corsen University has been accused of sexual harassment. 11 women, all of them former graduate students in the department, have come forward with stories about Prof. Jim Smith. The list of allegations against Smith includes frequently commenting on women's appearance, forcing students to have meetings with him in his private home, and hosting several hot-tub parties that included nudity, which students were present at. Witnesses also claim that it was well-known that Smith engaged in a series of quid pro quo sexual relationships with his female graduate students. An independent investigation by an external law firm was commissioned. If found guilty of sexual harassment, Smith may be suspended for an indefinite amount of time or even fired, a rarity for tenured professors. The report by the official investigation is based on testimony about his character by over 100 of his current and former students, and indicates that the facts are much less clear than the original allegations suggest.","professor_free",9.44875,2,"reproduction",58
1698,1422,18,"Yes","ЕК","Chrome","HuNoEaqPVE4NT9sZ","true","IteratedNarration_Main-inLab",2,1544118368246,1,"IteratedNarration_Main-inLab","No","Female",5,"English, Chinese","Mac","Two teenage boys were arrested for vandalising a couple's beehive. The damage resulted in the death of millions of bees.","Thu Dec 06 2018 09:36:41 GMT-0800 (Pacific Standard Time)",1544117801321,"Two teenage boys have been arrested under suspicion of vandalizing a couple's beehive. This action caused the death of millions of bees. These boys have not yet been charged with the crime.","bees_jail",9.44875,3,"reproduction",58
1071,1422,18,"Yes","ЕК","Chrome","ZRijtTK8G3qN0nlr","true","IteratedNarration_Main-inLab",2,1544118368246,1,"IteratedNarration_Main-inLab","No","Female",5,"English, Chinese","Mac","A man and a woman are suspected to be involved in writing fraudulent fine bills, which were sent to people and resulted in them wrongly paying the couple large sums of money. However, there is still no evidence to confirm that they are indeed guilty.","Thu Dec 06 2018 09:36:41 GMT-0800 (Pacific Standard Time)",1544117801321,"A man and woman are suspected to be involved in a crime, including fraudulent fine bills, which were sent to various people, causing them to wrongly pay large sums of money. However, there is not presently sufficient evidence to confirm their guilt.","scam_free",9.44875,4,"reproduction",58
1807,1422,18,"Yes","ЕК","Chrome","P5XA9rA4RWwfoLDm","false","IteratedNarration_Main-inLab",2,1544118368246,1,"IteratedNarration_Main-inLab","No","Female",1,"English, Chinese","Mac","Indonesian police were able to prevent a smuggling attempt through a routine cargo check. The police found 150 birds stuffed into pipes. The animals, which were supposed to be transported to the US, were worth about $250,000. A week after the discovery of the smuggling attempt, the police arrested four men. While the suspects have not been convicted, there are several eyewitness reports, and the lack of consistency in the suspects' own testimonies suggests that they are very likely guilty.","Thu Dec 06 2018 09:36:41 GMT-0800 (Pacific Standard Time)",1544117801321,"Thanks to a routine cargo vessel check, the Indonesian police were able to prevent a smuggling attempt. They found about 150 exotic birds stuffed into plastic drain pipes that were sealed at each end by a wire. The animals were meant to be transported to the US, where they were to be sold as pets. Officials assume that the operation was planned and executed by a wildlife trafficking ring. This delivery would have been worth approximately $250,000. Nearly one week after discovering the illegally captured birds, the police arrested four men who purportedly attempted to commit the smuggling. The suspects face up to five years in prison and a fine of up to $8000 if found guilty. The case rests on several eyewitness reports, which provide a very strong case for the suspects' guilt. Moreover, the suspects' testimonies have been found to contain inconsistencies. Thus, it seems very likely that they were involved.","smuggler_jail",9.44875,5,"reproduction",58
1355,1561,20,"Yes","ЕК","Safari","P5XA9rA4RWwfoLDm","false","IteratedNarration_Main-inLab",2,1544123890876,1,"IteratedNarration_Main-inLab","No","Female",2,"English","Mac","Indonesian police were able to stop a smuggling attempt. They found 150 birds smuggled into pipes, which would have been worth $250,000 if they had been able to smuggle them. The police arrested four men in connection to the case. There were several eyewitnesses, and a lack of consistency in the reports given by the 4 men. Because of this, it is highly likely they will be charged with the crime.","Thu Dec 06 2018 11:07:42 GMT-0800 (PST)",1544123262155,"Indonesian police were able to prevent a smuggling attempt through a routine cargo check. The police found 150 birds stuffed into pipes. The animals, which were supposed to be transported to the US, were worth about $250,000. A week after the discovery of the smuggling attempt, the police arrested four men. While the suspects have not been convicted, there are several eyewitness reports, and the lack of consistency in the suspects' own testimonies suggests that they are very likely guilty.","smuggler_jail",10.4786833333333,1,"reproduction",59
1356,1561,20,"Yes","ЕК","Safari","O5iaLfQTRMjro4Xr","false","IteratedNarration_Main-inLab",2,1544123890876,1,"IteratedNarration_Main-inLab","No","Female",2,"English","Mac","A neuroscience professor, Jim Smith, is accused of sexual harassment. 11 women, his former graduate students, have come forward to accuse him. He is accused of having meetings in his home, commenting on female student's appearances, and having hot tub parties that involve nudity. If found guilty, he could be fired and go to jail for a long time.","Thu Dec 06 2018 11:07:42 GMT-0800 (PST)",1544123262155,"A neuroscience professor, Jim Smith has been accused of the sexual harassment. 11 women who were his former graduate students came forward with stories. He would do things such as force students to have meetings with him in his home, host hot-tub parties, and comment on the girls' appearances. If the professor is found guilty of sexual harassment, he will either be suspended for a long period of time or fired.","professor_free",10.4786833333333,2,"reproduction",59
1408,1561,20,"Yes","ЕК","Safari","GpyYMD6XKCOM0UoW","false","IteratedNarration_Main-inLab",2,1544123890876,1,"IteratedNarration_Main-inLab","No","Female",4,"English","Mac","In December of 2017, a 12 and 13 year old inflicted $60,000 worth of damage on beehives by hacking at them. They destroyed someone's livelihood with this. Because they are under-18, they will be tried in juvie court.","Thu Dec 06 2018 11:07:42 GMT-0800 (PST)",1544123262155,"In Dec 2017, $60k of damage was inflicted by a 12 and a 13-year-old who hacked open beehives. They destroyed the owner's livelihood. They are still minors so they will be tried in Juvie court.","bees_free",10.4786833333333,3,"reproduction",59
1381,1561,20,"Yes","ЕК","Safari","KxzDREQps7SE6zTu","true","IteratedNarration_Main-inLab",2,1544123890876,1,"IteratedNarration_Main-inLab","No","Female",5,"English","Mac","After a man-made fire in Germany, a black shirt was enough evidence for the police to convict the arsonist. However, it is unclear whether this is a result of the police issuing a monetary reward for evidence regarding the case.","Thu Dec 06 2018 11:07:42 GMT-0800 (PST)",1544123262155,"Following a man-made fire in Bavaria, Germany, a black shirt constituted sufficient evidence to lead the police to the arsonist guilty of causing it. However, it is unclear whether this finding was the result of the monetary prize that the police offered in exchange for evidence relating to the case.","arson_jail",10.4786833333333,4,"reproduction",59
1383,1561,20,"Yes","ЕК","Safari","b2lFKlRgR8OxDUPI","false","IteratedNarration_Main-inLab",2,1544123890876,1,"IteratedNarration_Main-inLab","No","Female",1,"English","Mac","On August 30, 2018, 300,000 people in Spain received scam emails claiming the person needed to pay $11,500. The subject line was ""Important-- please respond"" and said that the person would receive punishment if they didn't pay the fine. The email was traced to a law firm and determined to be a scam. Before the police shut it down, 5% of the people had paid the ""fine."" They trace the email to the internet cafe where the people had sent the email, and used video surveillance to determine it was a man and woman (both 52 years old) who sent the email. They tracked them down, and the 2 people are facing legal action and jail time, especially because the surveillance video is very high quality.","Thu Dec 06 2018 11:07:42 GMT-0800 (PST)",1544123262155,"On August 30 2018, 30,000 internet users in Spain received an email with the subject line 'Immediate response required - copyright infringement'. In these emails, the recipients were accused of illegally distributing pornographic content and were instructed to pay $11,500 by the end of September to avoid a lawsuit. Searching for the email address online leads to an official law firm website located in Barcelona. Shortly after the emails were sent out, the law firm disowned them, calling them a hoax. So far, police officials estimate that approximately 5% of the recipients have paid the money. This sums to more than $17 million that have been paid to the scammers. Now, nearly 4 weeks later, the police have tracked down the internet cafe from which the emails were sent. After observing the cafe's camera footage, the police arrested a man and a woman (both 52) who were allegedly responsible for the scam. If found guilty, they face up to 9 years in prison. Moreover, news outlets recently acquired access to the camera footage and found that the video material is of very high quality and therefore undoubtedly reliable.","scam_jail",10.4786833333333,5,"reproduction",59
1767,2074,19,"Yes","ЕК","Safari","0pAib2pGE31qYJPY","false","IteratedNarration_Main-inLab",2,1544123909965,1,"IteratedNarration_Main-inLab","No","Female",3,"English","Mac","There have been many crimes involving arson in Germany, with damages totaling over $400,000. Tips to solve the crime are valued around $6000. One tip is a uniquely labeled shirt, but police aren't sure if that evidence is enough to convict the suspect.","Thu Dec 06 2018 11:14:00 GMT-0800 (PST)",1544123640733,"Beginning in April 2018, there have been a series of arson crimes occurring in Germany. The damage caused by these crimes have amounted to nearly $450,000. Recently, the police have been offering rewards of up to $6000 per tip given, resulting in more clues. Though the police have found certain evidence linking one man to the crimes, they are unsure if this evidence - a uniquely labeled shirt- is enough to convict him.","arson_free",4.4872,1,"reproduction",60
1283,2074,19,"Yes","ЕК","Safari","ltsoJxSuXKfO8jeX","false","IteratedNarration_Main-inLab",2,1544123909965,1,"IteratedNarration_Main-inLab","No","Female",1,"English","Mac","Two teenagers vandalized a beehive belonging to a couple. Half of the bees tragically died, and lots of money was lost.","Thu Dec 06 2018 11:14:00 GMT-0800 (PST)",1544123640733,"In late December 2017, a couple in Iowa was checking on their 50 beehives when they discovered a tragic scene. The hives had been overturned and hacked apart, and the equipment had been thrown out of the shed and smashed. This destruction caused the death of about half a million bees and approximately $60,000 in property damage. Nearly three weeks later, police arrested two boys (12 and 13 years old) who, allegedly, were responsible for the damage. The charges against them include criminal mischief, burglary, and offenses to an agricultural animal facility. Since they are still minors, they will be charged in juvenile court where they face up to 10 years in prison and fines of up to $10,000 if convicted. Police officials explained that the investigation is still in progress, but the evidence so far overwhelmingly speaks to the guilt of the suspects.","bees_jail",4.4872,2,"reproduction",60
1202,2074,19,"Yes","ЕК","Safari","LTvUff3lJXTC8ysc","false","IteratedNarration_Main-inLab",2,1544123909965,1,"IteratedNarration_Main-inLab","No","Female",2,"English","Mac","Professor Jim Smith of Neuroscience was charged with sexual harassment based on 100 people testifying against his character and the stories of 11 women. He hosted hot tub parties that involved nudity.","Thu Dec 06 2018 11:14:00 GMT-0800 (PST)",1544123640733,"There are allegations against Professor Jim Smith of Neuroscience at Corsen University that he is guilty of sexual harassment. Evidence against him includes the testament of over 100 of his students against his character, as well as the stories of 11 women. Accusations against him include that he forced students to come to his house for private meetings, commented on his female students' appearance, and hosted hot tub parties that included nudity. If found guilty, he faces fines and potential firing.","professor_jail",4.4872,3,"reproduction",60
889,2074,19,"Yes","ЕК","Safari","P5XA9rA4RWwfoLDm","true","IteratedNarration_Main-inLab",2,1544123909965,1,"IteratedNarration_Main-inLab","No","Female",2,"English","Mac","Four men were arrested for smuggling birds. They were caught during a cargo check.","Thu Dec 06 2018 11:14:00 GMT-0800 (PST)",1544123640733,"Indonesian police were able to prevent a smuggling attempt through a routine cargo check. The police found 150 birds stuffed into pipes. The animals, which were supposed to be transported to the US, were worth about $250,000. A week after the discovery of the smuggling attempt, the police arrested four men. While the suspects have not been convicted, there are several eyewitness reports, and the lack of consistency in the suspects' own testimonies suggests that they are very likely guilty.","smuggler_jail",4.4872,4,"reproduction",60
796,2074,19,"Yes","ЕК","Safari","b2lFKlRgR8OxDUPI","false","IteratedNarration_Main-inLab",2,1544123909965,1,"IteratedNarration_Main-inLab","No","Female",2,"English","Mac","A high-quality surveillance video found that a man and woman were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","Thu Dec 06 2018 11:14:00 GMT-0800 (PST)",1544123640733,"On August 30, 2018, 300,000 people in Spain received scam emails claiming the person needed to pay $11,500. The subject line was ""Important-- please respond"" and said that the person would receive punishment if they didn't pay the fine. The email was traced to a law firm and determined to be a scam. Before the police shut it down, 5% of the people had paid the ""fine."" They trace the email to the internet cafe where the people had sent the email, and used video surveillance to determine it was a man and woman (both 52 years old) who sent the email. They tracked them down, and the 2 people are facing legal action and jail time, especially because the surveillance video is very high quality.","scam_jail",4.4872,5,"reproduction",60
936,1535,20,"Yes","ЕК","Chrome","LTvUff3lJXTC8ysc","false","IteratedNarration_Main-inLab",2,1544133564644,1,"IteratedNarration_Main-inLab","No","Female",3,"english","Mac","11 woman accused the professor of sexual assault. 100 people have testified against him. He was accused of having hot tub parties with these women that involved nudity","Thu Dec 06 2018 12:31:12 GMT-0800 (Pacific Standard Time)",1544128272767,"Professor Jim Smith of Neuroscience was charged with sexual harassment based on 100 people testifying against his character and the stories of 11 women. He hosted hot tub parties that involved nudity.","professor_jail",88.19795,1,"reproduction",61
1297,1535,20,"Yes","ЕК","Chrome","s7FCfwOsGP89e27I","false","IteratedNarration_Main-inLab",2,1544133564644,1,"IteratedNarration_Main-inLab","No","Female",1,"english","Mac","a 37 year old set fire to a town and there was alot of damage. they found him after further investigating","Thu Dec 06 2018 12:31:12 GMT-0800 (Pacific Standard Time)",1544128272767,"Since mid-April 2018, a region in Bavaria, Germany, has faced a series of fires set by one or more vandals that ignited trash cans, a car, and even an entire town house. At its peak, 8 different fires were started in a single night. Fortunately, nobody was hurt, but the material damages are estimated at around $450,000. The police could not make significant advances in finding the perpetrator until they publicly offered a reward of $6000 for each helpful tip. A crumpled-up black shirt found at one of the crime scenes and bearing a unique design may have been the critical clue. About a week ago, the police arrested a 37 year old suspect on charges of second-degree arson. According to recent reports, experts believe that the existing evidence leaves no doubt about his guilt.","arson_jail",88.19795,2,"reproduction",61
2222,1535,20,"Yes","ЕК","Chrome","b2lFKlRgR8OxDUPI","false","IteratedNarration_Main-inLab",2,1544133564644,1,"IteratedNarration_Main-inLab","No","Female",3,"english","Mac","a man and woman were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","Thu Dec 06 2018 12:31:12 GMT-0800 (Pacific Standard Time)",1544128272767,"A high-quality surveillance video found that a man and woman were sending scam emails titled ""Important-- Please Respond"" to people asking for money. 5% of people fell for the scam and sent them money.","scam_jail",88.19795,3,"reproduction",61
1652,1535,20,"Yes","ЕК","Chrome","ltsoJxSuXKfO8jeX","false","IteratedNarration_Main-inLab",2,1544133564644,1,"IteratedNarration_Main-inLab","No","Female",2,"english","Mac","two teenagers vandalized a beehive belonging to a couple. half the bees died and there was a lot of cost damage.","Thu Dec 06 2018 12:31:12 GMT-0800 (Pacific Standard Time)",1544128272767,"Two teenagers vandalized a beehive belonging to a couple. Half of the bees tragically died, and lots of money was lost.","bees_jail",88.19795,4,"reproduction",61
1427,1535,20,"Yes","ЕК","Chrome","P5XA9rA4RWwfoLDm","false","IteratedNarration_Main-inLab",2,1544133564644,1,"IteratedNarration_Main-inLab","No","Female",3,"english","Mac","4 men were caught trying to smuggle birds worth 250,000$. they were caught and arrested and charged with the crime","Thu Dec 06 2018 12:31:12 GMT-0800 (Pacific Standard Time)",1544128272767,"Indonesian police were able to stop a smuggling attempt. They found 150 birds smuggled into pipes, which would have been worth $250,000 if they had been able to smuggle them. The police arrested four men in connection to the case. There were several eyewitnesses, and a lack of consistency in the reports given by the 4 men. Because of this, it is highly likely they will be charged with the crime.","smuggler_jail",88.19795,5,"reproduction",61
2347,2171,22,"Confused","ЕК","Chrome","b2lFKlRgR8OxDUPI","false","IteratedNarration_Main-inLab",2,1544143284800,1,"IteratedNarration_Main-inLab","No","Male",4,"English","Windows","There was a group of people scamming people for money using email. They got money from 5% of their targets. The public found out because of surveillance videos.","Thu Dec 06 2018 16:31:27 GMT-0800 (Pacific Standard Time)",1544142687000,"a man and woman were scamming people and people found out by surveillance videos. they were sending email with title ""important- please read"" and scamming people for money, only 5% fell for it","scam_jail",9.96333333333333,1,"reproduction",62
1995,2171,22,"Confused","ЕК","Chrome","s7FCfwOsGP89e27I","false","IteratedNarration_Main-inLab",2,1544143284800,1,"IteratedNarration_Main-inLab","No","Male",2,"English","Windows","There was a fire set in the town, after investigating it was found to be a 57 year old man responsible","Thu Dec 06 2018 16:31:27 GMT-0800 (Pacific Standard Time)",1544142687000,"a 37 year old set fire to a town and there was alot of damage. they found him after further investigating","arson_jail",9.96333333333333,2,"reproduction",62
871,2171,22,"Confused","ЕК","Chrome","O5iaLfQTRMjro4Xr","false","IteratedNarration_Main-inLab",2,1544143284800,1,"IteratedNarration_Main-inLab","No","Male",3,"English","Windows","11 women have accused their graduate professor of sexual harassment. There were a number of inappropriate events including nude hot tub parties. If found guilty the professor could lose his job.","Thu Dec 06 2018 16:31:27 GMT-0800 (Pacific Standard Time)",1544142687000,"A neuroscience professor, Jim Smith, is accused of sexual harassment. 11 women, his former graduate students, have come forward to accuse him. He is accused of having meetings in his home, commenting on female student's appearances, and having hot tub parties that involve nudity. If found guilty, he could be fired and go to jail for a long time.","professor_free",9.96333333333333,3,"reproduction",62
1952,2171,22,"Confused","ЕК","Chrome","ltsoJxSuXKfO8jeX","false","IteratedNarration_Main-inLab",2,1544143284800,1,"IteratedNarration_Main-inLab","No","Male",3,"English","Windows","Two teenagers destroyed a beehive, killing half of the bees and causing a lot of damage. The beehive was owned by a couple.","Thu Dec 06 2018 16:31:27 GMT-0800 (Pacific Standard Time)",1544142687000,"two teenagers vandalized a beehive belonging to a couple. half the bees died and there was a lot of cost damage.","bees_jail",9.96333333333333,4,"reproduction",62
2369,2171,22,"Confused","ЕК","Chrome","TOmP4i6Q5kOZanEJ","false","IteratedNarration_Main-inLab",2,1544143284800,1,"IteratedNarration_Main-inLab","No","Male",1,"English","Windows","The Indonesian police stopped a smuggling attempt of 150 exotic birds worth ~$250,000. The police were aided by an anonymous tip.","Thu Dec 06 2018 16:31:27 GMT-0800 (Pacific Standard Time)",1544142687000,"Thanks to a routine cargo vessel check, the Indonesian police were able to prevent a smuggling attempt. They found about 150 exotic birds stuffed into plastic drain pipes that were sealed at each end by a wire. The animals were meant to be transported to the US, where they were to be sold as pets. Officials assume that the operation was planned and executed by a wildlife trafficking ring. This delivery would have been worth approximately $250,000. Nearly one week after discovering the illegally captured birds, the police arrested four men who purportedly attempted to commit the smuggling. The suspects face up to five years in prison and a fine of up to $8000 if found guilty. The case rests on an anonymous tip, which provides a very weak case for the suspects' guilt. Moreover, all four suspects appear to have plausible alibis. Thus, it seems very unlikely that they were involved.","smuggler_free",9.96333333333333,5,"reproduction",62
776,848,20,"Confused","ЕК","Safari","O5iaLfQTRMjro4Xr","false","IteratedNarration_Main-inLab",2,1544146281641,1,"IteratedNarration_Main-inLab","No","Male",4,"English","Mac","Teacher was inappreiate with his grad students and may lose his job","Thu Dec 06 2018 17:28:33 GMT-0800 (PST)",1544146113895,"11 women have accused their graduate professor of sexual harassment. There were a number of inappropriate events including nude hot tub parties. If found guilty the professor could lose his job.","professor_free",2.79576666666667,1,"reproduction",63
856,848,20,"Confused","ЕК","Safari","P5XA9rA4RWwfoLDm","false","IteratedNarration_Main-inLab",2,1544146281641,1,"IteratedNarration_Main-inLab","No","Male",4,"English","Mac","4 men got caught smuggling 250000 dollars and got arrestsd\n","Thu Dec 06 2018 17:28:33 GMT-0800 (PST)",1544146113895,"4 men were caught trying to smuggle birds worth 250,000$. they were caught and arrested and charged with the crime","smuggler_jail",2.79576666666667,2,"reproduction",63
772,848,20,"Confused","ЕК","Safari","xK5E2DaWgnbc6D1c","false","IteratedNarration_Main-inLab",2,1544146281641,1,"IteratedNarration_Main-inLab","No","Male",1,"English","Mac","People got arrested and got in trouble for an email scam","Thu Dec 06 2018 17:28:33 GMT-0800 (PST)",1544146113895,"On August 30 2018, 30,000 internet users in Spain received an email with the subject line 'Immediate response required - copyright infringement'. In these emails, the recipients were accused of illegally distributing pornographic content and were instructed to pay $11,500 by the end of September to avoid a lawsuit. Searching for the email address online leads to an official law firm website located in Barcelona. Shortly after the emails were sent out, the law firm disowned them, calling them a hoax. So far, police officials estimate that approximately 5% of the recipients have paid the money. This sums to more than $17 million that have been paid to the scammers. Now, nearly 4 weeks later, the police have tracked down the internet cafe from which the emails were sent. After observing the cafe's camera footage, the police arrested a man and a woman (both 52) who were allegedly responsible for the scam. If found guilty, they face up to 9 years in prison. However, news outlets recently acquired access to the camera footage and found that the video material is of very poor quality and therefore potentially unreliable.","scam_free",2.79576666666667,3,"reproduction",63
822,848,20,"Confused","ЕК","Safari","GpyYMD6XKCOM0UoW","true","IteratedNarration_Main-inLab",2,1544146281641,1,"IteratedNarration_Main-inLab","No","Male",5,"English","Mac","Under 18 year olds wrecked someones lively hood","Thu Dec 06 2018 17:28:33 GMT-0800 (PST)",1544146113895,"In December of 2017, a 12 and 13 year old inflicted $60,000 worth of damage on beehives by hacking at them. They destroyed someone's livelihood with this. Because they are under-18, they will be tried in juvie court.","bees_free",2.79576666666667,4,"reproduction",63
826,848,20,"Confused","ЕК","Safari","s7FCfwOsGP89e27I","false","IteratedNarration_Main-inLab",2,1544146281641,1,"IteratedNarration_Main-inLab","No","Male",3,"English","Mac","57 year old man set a fire in a town\n","Thu Dec 06 2018 17:28:33 GMT-0800 (PST)",1544146113895,"There was a fire set in the town, after investigating it was found to be a 57 year old man responsible","arson_jail",2.79576666666667,5,"reproduction",63
7402,1447,21,"Yes","ЕК","Chrome","ltsoJxSuXKfO8jeX","false","IteratedNarration_Main-inLab",2,1544148160103,1,"IteratedNarration_Main-inLab","No","Male",4,"English","Mac","Two teenagers destroyed a beehive, killing half of the bees and causing lots of damage. The beehive was owned by a couple.","Thu Dec 06 2018 17:53:31 GMT-0800 (Pacific Standard Time)",1544147611528,"Two teenagers destroyed a beehive, killing half of the bees and causing a lot of damage. The beehive was owned by a couple.","bees_jail",9.14291666666667,1,"reproduction",64
855,1447,21,"Yes","ЕК","Chrome","0pAib2pGE31qYJPY","false","IteratedNarration_Main-inLab",2,1544148160103,1,"IteratedNarration_Main-inLab","No","Male",4,"English","Mac","There have been many crimes involving arson in Germany, and the total damages have been around $400,000. Tips for information on suspects are around $6,000. One of the tips is a uniquely labeled shirt, but police are unsure if that is enough evidence to convict the suspect.","Thu Dec 06 2018 17:53:31 GMT-0800 (Pacific Standard Time)",1544147611528,"There have been many crimes involving arson in Germany, with damages totaling over $400,000. Tips to solve the crime are valued around $6000. One tip is a uniquely labeled shirt, but police aren't sure if that evidence is enough to convict the suspect.","arson_free",9.14291666666667,2,"reproduction",64
